Omschrijvi,Naam,source,OBJECTID,UVID,BOUWWERKCO,AFSTOOTSTA,Shape_Leng,Shape_Area,EAN,Gebouwcode hoofdaansluiting,Gekoppelde aansluiting,Entity,Portefeuille,Naam Defensie,Bouwwerkfunctie,Adres,Postcode,Plaats,Contractcapaciteit,Aangevraagde Contractcapaciteit,Toekomstige contractcapaciteit,Maximaal piekvermogen,Verhoogde basislast,Vermogen laadpunten,WP vermogen,Max vermogen verbruik,Max ruimte verbruik,Oordeel verbruik,WP Zonnepanelen,Max ruimte opwek,Oordeel opwek,Projectnaam,Volgorde,Status_project,type_project_,Potentie,Planning,URL_projectpagina,RES_Regio,scope_omschrijving,Type_project_icon,Shape__Area,Shape__Length,cluster_id,lon,lat,geometry_wkt
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.350418691934809,51.43318810111518,POINT (4.350418691934809 51.43318810111518)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.350502746456079,51.4332549195105,POINT (4.350502746456079 51.4332549195105)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3504820989155615,51.433289794314554,POINT (4.3504820989155615 51.433289794314554)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3505469188167245,51.433359138531245,POINT (4.3505469188167245 51.433359138531245)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3506269597272045,51.43326950724525,POINT (4.3506269597272045 51.43326950724525)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3507281750929305,51.43335985015291,POINT (4.3507281750929305 51.43335985015291)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.350776476671054,51.43334140174696,POINT (4.350776476671054 51.43334140174696)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.35080930197626,51.43334753642118,POINT (4.35080930197626 51.43334753642118)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3508352980849025,51.433365296514346,POINT (4.3508352980849025 51.433365296514346)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.350849998110506,51.43342655438335,POINT (4.350849998110506 51.43342655438335)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3508525435374175,51.43350163769717,POINT (4.3508525435374175 51.43350163769717)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.350859544477079,51.43350889133512,POINT (4.350859544477079 51.43350889133512)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.350899558844487,51.43360498290155,POINT (4.350899558844487 51.43360498290155)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3508624349349345,51.433561054984466,POINT (4.3508624349349345 51.433561054984466)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.35090359962025,51.43369041719753,POINT (4.35090359962025 51.43369041719753)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351074914923418,51.43311078030799,POINT (4.351074914923418 51.43311078030799)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351115634008897,51.433157886346855,POINT (4.351115634008897 51.433157886346855)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351132018820846,51.43317870726849,POINT (4.351132018820846 51.43317870726849)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3511408596941505,51.433146424287266,POINT (4.3511408596941505 51.433146424287266)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351176433987508,51.43315123487726,POINT (4.351176433987508 51.43315123487726)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351237394230818,51.43321200458834,POINT (4.351237394230818 51.43321200458834)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351299433189845,51.433240422346856,POINT (4.351299433189845 51.433240422346856)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351404522996323,51.43328989772676,POINT (4.351404522996323 51.43328989772676)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351495843324728,51.433289809587365,POINT (4.351495843324728 51.433289809587365)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351623927533666,51.43338713222738,POINT (4.351623927533666 51.43338713222738)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351687952026571,51.4333494960131,POINT (4.351687952026571 51.4333494960131)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351846663422818,51.433402593205656,POINT (4.351846663422818 51.433402593205656)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351947337136703,51.43340034039741,POINT (4.351947337136703 51.43340034039741)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.352054997425886,51.43340309361403,POINT (4.352054997425886 51.43340309361403)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.352150412170724,51.43343540278615,POINT (4.352150412170724 51.43343540278615)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3521908410882,51.43336969010136,POINT (4.3521908410882 51.43336969010136)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.352348346907269,51.43349289248014,POINT (4.352348346907269 51.43349289248014)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.352431961764056,51.433506219206706,POINT (4.352431961764056 51.433506219206706)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.352522507298227,51.43347196403507,POINT (4.352522507298227 51.43347196403507)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.352718126995078,51.43346605797676,POINT (4.352718126995078 51.43346605797676)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.3528364568441305,51.43344912861731,POINT (4.3528364568441305 51.43344912861731)
Juridische borging beperkingengebied,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.283175036786995,51.57921856072974,POINT Z (4.283175036786995 51.57921856072974 161.88000000000466)
Voorkeursalternatief schietbaan Woensdrecht,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.351833855067265,51.43342473437693,POINT (4.351833855067265 51.43342473437693)
Gebruik van EHR8 voor onbemande vaartuigen,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.539223711721678,52.91297387972365,POINT (4.539223711721678 52.91297387972365)
Juridische borging van beperkingengebied,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.5731615480387475,51.76388885763673,POINT Z (5.5731615480387475 51.76388885763673 163.80999999999767)
Juridische borging van beperkingengebied,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.8116046765803695,51.449132524586034,POINT Z (4.8116046765803695 51.449132524586034 155.3000000000029)
Uitbreiding milieuruimte t.b.v. activiteiten,Vliegbasis Gilze-Rijen,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.928472466656491,51.56700510328911,POINT (4.928472466656491 51.56700510328911)
Herziening onveilige zone,Onveilige zone Vlieland,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.91787741571141,53.222484737269255,POINT (4.91787741571141 53.222484737269255)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.9701125420463335,53.212605462513224,POINT (4.9701125420463335 53.212605462513224)
Uitbreiden milieuruimte t.b.v. kazerneactiviteiten,Generaal Majoor de Ruyter van Steveninckkazerne,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.37307257071374,51.472259438685064,POINT (5.37307257071374 51.472259438685064)
,A,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.320753190504091,51.48542744921043,POINT (5.320753190504091 51.48542744921043)
,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.287976732142125,51.47998875846728,POINT (5.287976732142125 51.47998875846728)
,D,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.32084687598054,51.4608472825367,POINT (5.32084687598054 51.4608472825367)
,E,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.349038546978472,51.466663664866964,POINT (5.349038546978472 51.466663664866964)
,C,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.2882167968119775,51.46594283149676,POINT (5.2882167968119775 51.46594283149676)
,A,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.319215419711764,51.48471488977773,POINT (5.319215419711764 51.48471488977773)
,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.287976732142125,51.47998875846728,POINT (5.287976732142125 51.47998875846728)
,C,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.280087642582318,51.462293039997476,POINT (5.280087642582318 51.462293039997476)
,D,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.319696869938744,51.45969699192424,POINT (5.319696869938744 51.45969699192424)
,E,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.354462376079908,51.46341343857236,POINT (5.354462376079908 51.46341343857236)
,Maatschappelijk - Militair terrein,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.323337904763308,51.47276095322115,POINT (5.323337904763308 51.47276095322115)
Voorkeursalternatief uitbreiding EHD 41,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.9120740257906936,53.37118488685457,POINT (3.9120740257906936 53.37118488685457)
Burgerluchtverkeer beperkte of verboden gebieden (Verboden voor open categorie),,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.958320144691038,53.15018430480061,POINT (3.958320144691038 53.15018430480061)
Burgerluchtverkeer beperkte of verboden gebieden (Verboden voor open categorie),,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.233332601991922,53.150019933685385,POINT (4.233332601991922 53.150019933685385)
Burgerluchtverkeer beperkte of verboden gebieden (Verboden voor open categorie),,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,3.683332252390558,53.15002025461905,POINT (3.683332252390558 53.15002025461905)
Alternatief voor locatie hot cargo platform,Z,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.366768848418141,51.44911456818428,POINT (5.366768848418141 51.44911456818428)
Alternatief voor locatie hot cargo platform,M,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.3783765346763674,51.45990725735248,POINT (5.3783765346763674 51.45990725735248)
Alternatief voor locatie hot cargo platform,N,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.384323344762487,51.4651774461611,POINT (5.384323344762487 51.4651774461611)
Voorkeursalternatief uitbreiding secundaire baan,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.775751761455787,53.228475747441465,POINT (5.775751761455787 53.228475747441465)
Voorkeursalternatief uitbreiding secundaire baan,A,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.733465755507121,53.22813975648715,POINT (5.733465755507121 53.22813975648715)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.735234799602148,53.22884540567333,POINT (5.735234799602148 53.22884540567333)
Juridische borging beperkingengebied,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.513774656793429,53.24397571518126,POINT Z (5.513774656793429 53.24397571518126 150.22000000000116)
,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.775751761455787,53.228475747441465,POINT (5.775751761455787 53.228475747441465)
,A,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.733465755507121,53.22813975648715,POINT (5.733465755507121 53.22813975648715)
,OT STROESE ZAND,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.729065661205588,52.20415164552466,POINT (5.729065661205588 52.20415164552466)
,OT RUCPHENSE HEIDE,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.537050038351695,51.51024302235525,POINT (4.537050038351695 51.51024302235525)
,OT LANGENBOOM,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.741361576452491,51.707275016904426,POINT (5.741361576452491 51.707275016904426)
,OT LEUSDERHEIDE,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.335120000981036,52.10909359729327,POINT (5.335120000981036 52.10909359729327)
,OT HAVELTE WEST,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.186191181976786,52.78542607782238,POINT (6.186191181976786 52.78542607782238)
,OT WEZEPERBERG,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.0084082762464215,52.43126166088767,POINT (6.0084082762464215 52.43126166088767)
,OT WEERTERHEIDE,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.6238828692067315,51.25570420994973,POINT (5.6238828692067315 51.25570420994973)
,OT DE HAAR,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6.526111058581122,52.94585366246335,POINT (6.526111058581122 52.94585366246335)
,OT ARNHEMSE HEIDE,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.913279564738198,52.049448399878095,POINT (5.913279564738198 52.049448399878095)
,OT ERMELOSCHE HEIDE,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.674172725289611,52.289979048952404,POINT (5.674172725289611 52.289979048952404)
,OT VRACHELSE HEIDE,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.825068836730526,51.637596491245446,POINT (4.825068836730526 51.637596491245446)
Voorkeursalternatief voor uitbreiding het depot,VKA depot Klaphek,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5.055277985969343,51.99175117331273,POINT (5.055277985969343 51.99175117331273)
,HARSKAMP,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.812340411916339,52.13889690091377,POINT (5.812340411916339 52.13889690091377)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.808229813718985,52.141697310643266,POINT (5.808229813718985 52.141697310643266)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.809081335429621,52.14298674845504,POINT (5.809081335429621 52.14298674845504)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.8101273358077705,52.1441797597161,POINT (5.8101273358077705 52.1441797597161)
Uitbreiden live firing mogelijkheden,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.858245925223604,52.14338829667945,POINT (5.858245925223604 52.14338829667945)
Uitbreiden live firing mogelijkheden,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.85551044197293,52.140429695884286,POINT (5.85551044197293 52.140429695884286)
Uitbreiding milieu- en geluidsruimte op ISK,Infanterie Schietkamp,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.8150072642966535,52.137463074121435,POINT (5.8150072642966535 52.137463074121435)
Voorkeursalternatief voor uitbreiding raccordement,VKA uitbreiding,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.41997970429314,51.47716085639695,POINT (5.41997970429314 51.47716085639695)
Voorkeursalternatief uitbreiding raccordement,VKA Vlasakkers,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5.322768013509466,52.14363273634983,POINT (5.322768013509466 52.14363273634983)
Uitbreiding faciliteiten voor schieten,Logistiek centrum Maaldrift,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.428497328327461,52.15132817244909,POINT (4.428497328327461 52.15132817244909)
Huisvesting incl faciliteiten,Oude politieacademie,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.919312463351345,52.19475617212602,POINT (5.919312463351345 52.19475617212602)
